transaction_id,customer_id,account_id,transaction_datetime,transaction_amount,merchant_name,merchant_category,payment_channel,device_type,device_id,ip_address,customer_age,customer_tenure_months,customer_city,customer_country,account_balance,failed_transactions_last_24h,transactions_last_24h,transactions_last_30d,avg_transaction_amount_30d,distance_from_home_km,is_international,is_new_device,row_id,transaction_date,transaction_time,transaction_dt,day_name,month_name,transaction_year,is_weekend,transaction_period,risk_score,customer_segment,transaction_category,fraud_flag
TXN1004503,CUST504503,ACC704503,"2026-04-30 07:41:25",3170.43,Apple,Entertainment,"Mobile Wallet",iPhone,DEV973284,63.102.59.197,22.0,94,Paris,France,452805.18,2,18,59,41223.20,2842.15,1,1,4471,2026-04-30,07:41:25,"2026-04-30 07:41:25",Thursday,April,2026,0,Morning,91.00,Gold,Medium,"High Risk"
TXN1004504,CUST504504,ACC704504,"2024-08-05 00:26:21",2429.29,"Best buy",Retail,"Mobile Wallet",Android,DEV610387,195.145.120.197,67.0,46,Tokyo,Japan,1116167.17,4,16,84,50818.00,7422.50,1,0,4472,2024-08-05,00:26:21,"2024-08-05 00:26:21",Monday,August,2024,0,Night,92.00,Premium,Medium,"High Risk"
TXN1004505,CUST504505,ACC704505,"2026-03-22 13:57:09",2944.04,Costco,Entertainment,"Credit Card",Android,DEV908388,113.214.36.99,76.0,168,Chennai,India,616203.94,7,14,159,30029.19,1717.36,0,0,4473,2026-03-22,13:57:09,"2026-03-22 13:57:09",Sunday,March,2026,1,Afternoon,98.00,Gold,Medium,"High Risk"
TXN1004506,CUST504506,ACC704506,"2026-04-25 09:57:11",3507.50,Airbnb,Electronics,"Net Banking",Android,DEV716313,146.59.122.68,22.0,22,Bengaluru,India,571709.61,11,23,265,56526.11,6904.75,0,1,4474,2026-04-25,09:57:11,"2026-04-25 09:57:11",Saturday,April,2026,1,Morning,171.00,Gold,Medium,"High Risk"
TXN1004426,CUST504426,ACC704426,"2026-03-13 10:04:55",1007.25,Apple,Retail,"Mobile Wallet",Windows,DEV315219,210.218.66.137,24.0,31,Mumbai,India,979654.13,10,18,228,21154.14,14897.85,0,1,4475,2026-03-13,10:04:55,"2026-03-13 10:04:55",Friday,March,2026,0,Morning,151.00,Gold,Medium,"High Risk"
TXN1004507,CUST504507,ACC704507,"2025-02-28 04:25:58",1363.05,Apple,Travel,"Debit Card",Android,DEV263940,98.47.131.177,28.0,159,Chennai,India,365297.23,9,22,73,6807.42,8298.68,0,1,4476,2025-02-28,04:25:58,"2025-02-28 04:25:58",Friday,February,2025,0,Night,149.00,Gold,Medium,"High Risk"
TXN1004508,CUST504508,ACC704508,"2026-01-29 16:04:25",4363.92,Amazon,Entertainment,UPI,iPhone,DEV859179,150.124.241.120,41.0,131,Vijayawada,India,358880.64,4,31,173,74053.82,2132.59,0,1,4477,2026-01-29,16:04:25,"2026-01-29 16:04:25",Thursday,January,2026,0,Afternoon,117.00,Gold,Medium,"High Risk"
TXN1004427,CUST504427,ACC704427,"2024-07-08 00:19:59",7237.80,Ebay,Retail,"Net Banking",Windows,DEV814634,131.103.178.131,43.0,136,London,UK,619598.54,4,3,27,59438.53,312.61,1,0,4478,2024-07-08,00:19:59,"2024-07-08 00:19:59",Monday,July,2024,0,Night,66.00,Gold,Medium,"High Risk"
TXN1004509,CUST504509,ACC704509,"2025-11-17 08:31:20",8555.65,Flipkart,Travel,"Net Banking",MacBook,DEV653609,169.43.24.172,21.0,27,Hyderabad,India,29707.44,8,15,120,56246.83,8068.02,0,1,4479,2025-11-17,08:31:20,"2025-11-17 08:31:20",Monday,November,2025,0,Morning,125.00,Regular,Medium,"High Risk"
TXN1004510,CUST504510,ACC704510,"2024-08-23 00:58:18",1541.51,Netflix,Retail,"Credit Card",Tablet,DEV790798,126.165.219.17,28.0,168,Hyderabad,India,794516.53,10,5,274,17821.73,4956.55,0,0,4480,2024-08-23,00:58:18,"2024-08-23 00:58:18",Friday,August,2024,0,Night,110.00,Gold,Medium,"High Risk"
TXN1004428,CUST504428,ACC704428,"2025-09-20 15:25:25",904.70,Netflix,Electronics,"Mobile Wallet",iPhone,DEV467146,207.39.251.204,36.0,2,Hyderabad,India,2991.63,10,0,200,52211.34,4241.95,0,1,4481,2025-09-20,15:25:25,"2025-09-20 15:25:25",Saturday,September,2025,1,Afternoon,115.00,Regular,Low,"High Risk"
TXN1004511,CUST504511,ACC704511,"2025-10-27 04:39:16",188.21,Walmart,Electronics,"Net Banking",MacBook,DEV791545,186.226.160.165,59.0,170,Vijayawada,India,854804.38,5,7,33,25477.47,1102.56,0,0,4482,2025-10-27,04:39:16,"2025-10-27 04:39:16",Monday,October,2025,0,Night,64.00,Gold,Low,"High Risk"
TXN1004429,CUST504429,ACC704429,"2025-04-20 02:32:19",860.79,Microsoft,Food,"Credit Card",MacBook,DEV608691,219.14.176.151,53.0,33,Dubai,UAE,780593.91,1,17,176,49584.81,11957.03,1,0,4483,2025-04-20,02:32:19,"2025-04-20 02:32:19",Sunday,April,2025,1,Night,64.00,Gold,Low,"High Risk"
TXN1004430,CUST504430,ACC704430,"2025-06-26 03:27:30",3656.89,Target,Food,"Net Banking",iPhone,DEV733095,143.180.94.212,43.0,50,Vijayawada,India,998331.04,9,7,295,28691.63,1106.38,0,1,4484,2025-06-26,03:27:30,"2025-06-26 03:27:30",Thursday,June,2025,0,Night,119.00,Gold,Medium,"High Risk"
TXN1004431,CUST504431,ACC704431,"2026-06-15 08:10:20",1844.07,Airbnb,Electronics,UPI,Windows,DEV744516,86.185.32.145,51.0,138,Dubai,UAE,1135535.71,11,29,77,42055.52,7994.68,1,0,4485,2026-06-15,08:10:20,"2026-06-15 08:10:20",Monday,June,2026,0,Morning,188.00,Premium,Medium,"High Risk"
TXN1004512,CUST504512,ACC704512,"2024-11-13 01:34:29",3490.49,Samsung,E-commerce,"Mobile Wallet",iPhone,DEV696965,205.192.80.51,34.0,52,Hyderabad,India,1188366.80,2,3,3,55922.97,2602.08,0,1,4486,2024-11-13,01:34:29,"2024-11-13 01:34:29",Wednesday,November,2024,0,Night,41.00,Premium,Medium,"Medium Risk"
TXN1004432,CUST504432,ACC704432,"2024-09-09 21:59:27",3433.52,Target,E-commerce,"Credit Card",Android,DEV913799,130.1.253.26,33.0,92,Ahmedabad,India,442166.04,1,8,62,6713.98,8549.02,0,0,4487,2024-09-09,21:59:27,"2024-09-09 21:59:27",Monday,September,2024,0,Evening,26.00,Gold,Medium,"Medium Risk"
TXN1004513,CUST504513,ACC704513,"2025-03-08 22:32:21",1848.43,Uber,E-commerce,UPI,MacBook,DEV925573,112.178.32.216,58.0,72,Bengaluru,India,217359.69,7,28,156,32047.96,3595.79,0,1,4488,2025-03-08,22:32:21,"2025-03-08 22:32:21",Saturday,March,2025,1,Evening,141.00,Regular,Medium,"High Risk"
TXN1004514,CUST504514,ACC704514,"2025-01-30 09:15:58",2927.83,Amazn,Food,"Mobile Wallet",Android,DEV344158,169.111.37.152,73.0,113,Singapore,Singapore,1401836.81,2,29,106,40715.22,4371.49,1,1,4489,2025-01-30,09:15:58,"2025-01-30 09:15:58",Thursday,January,2025,0,Morning,113.00,Premium,Medium,"High Risk"
TXN1004433,CUST504433,ACC704433,"2025-08-17 13:58:54",29421.67,"Google play",Retail,"Debit Card",Windows,DEV331577,166.182.199.172,52.0,149,Toronto,Canada,1330808.86,1,12,23,65848.49,6599.29,1,1,4490,2025-08-17,13:58:54,"2025-08-17 13:58:54",Sunday,August,2025,1,Afternoon,69.00,Premium,High,"High Risk"
TXN1004515,CUST504515,ACC704515,"2026-06-11 11:08:29",815.20,Ebay,E-commerce,UPI,Tablet,DEV143048,144.172.129.33,46.0,72,"New York",USA,1065182.51,8,14,88,21567.55,7036.94,1,0,4491,2026-06-11,11:08:29,"2026-06-11 11:08:29",Thursday,June,2026,0,Morning,128.00,Premium,Low,"High Risk"
TXN1004434,CUST504434,ACC704434,"2024-09-19 09:40:11",719.29,Ebay,E-commerce,"Net Banking",Windows,DEV531787,211.80.203.181,52.0,150,Dubai,UAE,510000.01,10,7,260,64549.79,2289.94,1,1,4492,2024-09-19,09:40:11,"2024-09-19 09:40:11",Thursday,September,2024,0,Morning,149.00,Gold,Low,"High Risk"
TXN1004516,CUST504516,ACC704516,"2024-09-13 18:16:10",1138.34,"Best buy",E-commerce,"Debit Card",MacBook,DEV227051,157.228.80.220,44.0,132,Vijayawada,India,926754.71,12,26,241,52602.31,428.27,0,0,4493,2024-09-13,18:16:10,"2024-09-13 18:16:10",Friday,September,2024,0,Evening,172.00,Gold,Medium,"High Risk"
TXN1004435,CUST504435,ACC704435,"2025-06-16 13:28:55",1274.90,"Google play",Food,UPI,MacBook,DEV809671,59.85.57.109,34.0,52,Vijayawada,India,599672.15,0,37,231,28332.28,13672.69,0,1,4494,2025-06-16,13:28:55,"2025-06-16 13:28:55",Monday,June,2025,0,Afternoon,89.00,Gold,Medium,"High Risk"
TXN1004517,CUST504517,ACC704517,"2025-03-19 12:06:52",1913.59,Alibaba,E-commerce,"Mobile Wallet",Android,DEV184485,55.43.222.77,31.0,121,Vijayawada,India,1162946.36,0,27,88,60231.78,12026.46,0,0,4495,2025-03-19,12:06:52,"2025-03-19 12:06:52",Wednesday,March,2025,0,Afternoon,54.00,Premium,Medium,"High Risk"
TXN1004518,CUST504518,ACC704518,"2025-09-20 08:20:09",1518.15,Samsung,Electronics,"Net Banking",iPhone,DEV714360,110.3.107.122,60.0,128,Delhi,India,405463.17,9,20,287,67464.77,10583.64,0,1,4496,2025-09-20,08:20:09,"2025-09-20 08:20:09",Saturday,September,2025,1,Morning,145.00,Gold,Medium,"High Risk"
TXN1004436,CUST504436,ACC704436,"2025-01-04 10:56:06",2073.75,Amazon,E-commerce,"Net Banking",MacBook,DEV289169,107.96.58.232,58.0,129,London,UK,611818.56,7,0,128,53985.22,11473.92,1,0,4497,2025-01-04,10:56:06,"2025-01-04 10:56:06",Saturday,January,2025,1,Morning,90.00,Gold,Medium,"High Risk"
TXN1004519,CUST504519,ACC704519,"2025-02-22 21:46:17",1712.00,Costco,Food,"Debit Card",MacBook,DEV350833,203.123.220.203,40.0,28,Bengaluru,India,1127350.23,8,13,254,18905.40,10401.17,0,1,4498,2025-02-22,21:46:17,"2025-02-22 21:46:17",Saturday,February,2025,1,Evening,121.00,Premium,Medium,"High Risk"
TXN1004437,CUST504437,ACC704437,"2024-12-28 18:27:01",631.34,Ebay,Travel,UPI,Tablet,DEV288952,198.193.209.250,78.0,73,Kolkata,India,1361598.73,11,22,165,25240.14,14269.69,0,0,4499,2024-12-28,18:27:01,"2024-12-28 18:27:01",Saturday,December,2024,1,Evening,154.00,Premium,Low,"High Risk"
TXN1004520,CUST504520,ACC704520,"2025-07-21 16:01:35",1104.52,Target,E-commerce,"Net Banking",Tablet,DEV241360,170.209.8.76,80.0,15,"New York",USA,816339.63,7,27,214,3681.20,9288.53,1,0,4500,2025-07-21,16:01:35,"2025-07-21 16:01:35",Monday,July,2025,0,Afternoon,144.00,Gold,Medium,"High Risk"
TXN1004521,CUST504521,ACC704521,"2025-08-29 01:42:27",1586.71,Flipkart,Food,"Net Banking",iPhone,DEV957462,207.73.195.1,53.0,94,Singapore,Singapore,611236.89,7,35,286,5555.76,1487.79,1,0,4501,2025-08-29,01:42:27,"2025-08-29 01:42:27",Friday,August,2025,0,Night,160.00,Gold,Medium,"High Risk"
TXN1004438,CUST504438,ACC704438,"2026-02-20 20:41:14",345.90,"Google play",Food,"Net Banking",MacBook,DEV412165,124.42.121.129,28.0,102,London,UK,1323093.27,0,25,294,49354.82,12542.43,1,1,4502,2026-02-20,20:41:14,"2026-02-20 20:41:14",Friday,February,2026,0,Evening,85.00,Premium,Low,"High Risk"
TXN1004522,CUST504522,ACC704522,"2024-12-03 07:48:35",3582.34,Target,Retail,"Credit Card",Tablet,DEV363931,139.5.206.49,37.0,75,Tokyo,Japan,950607.92,7,6,188,56497.90,6216.23,1,1,4503,2024-12-03,07:48:35,"2024-12-03 07:48:35",Tuesday,December,2024,0,Morning,117.00,Gold,Medium,"High Risk"
TXN1004439,CUST504439,ACC704439,"2025-06-27 19:51:36",720.69,Flipkart,Food,"Debit Card",Windows,DEV452819,194.114.191.201,74.0,130,Singapore,Singapore,1062842.46,10,8,116,14846.58,2921.56,1,1,4504,2025-06-27,19:51:36,"2025-06-27 19:51:36",Friday,June,2025,0,Evening,151.00,Premium,Low,"High Risk"
TXN1004523,CUST504523,ACC704523,"2025-08-26 02:55:58",3095.36,"Google play",Travel,UPI,iPhone,DEV642617,180.79.210.22,19.0,139,Chennai,India,1244166.52,6,33,75,3932.60,606.70,0,0,4505,2025-08-26,02:55:58,"2025-08-26 02:55:58",Tuesday,August,2025,0,Night,126.00,Premium,Medium,"High Risk"
TXN1004440,CUST504440,ACC704440,"2024-12-02 19:22:56",3789.53,Ebay,E-commerce,"Credit Card",Android,DEV997845,33.249.158.39,25.0,34,Delhi,India,972732.60,2,20,225,70471.80,6685.28,0,1,4506,2024-12-02,19:22:56,"2024-12-02 19:22:56",Monday,December,2024,0,Evening,75.00,Gold,Medium,"High Risk"
TXN1004524,CUST504524,ACC704524,"2024-11-09 20:10:59",510.82,"Best buy",Electronics,"Credit Card",Android,DEV599636,204.204.91.83,19.0,64,Pune,India,175480.69,11,7,201,11101.34,6474.08,0,1,4507,2024-11-09,20:10:59,"2024-11-09 20:10:59",Saturday,November,2024,1,Evening,139.00,Regular,Low,"High Risk"
TXN1004525,CUST504525,ACC704525,"2025-08-04 16:16:09",2238.68,Costco,Electronics,UPI,Windows,DEV956476,130.59.165.141,30.0,62,Chennai,India,1076295.33,8,21,124,13769.44,6232.60,0,0,4508,2025-08-04,16:16:09,"2025-08-04 16:16:09",Monday,August,2025,0,Afternoon,122.00,Premium,Medium,"High Risk"
TXN1004441,CUST504441,ACC704441,"2025-10-15 20:31:03",890.85,Airbnb,Entertainment,UPI,iPhone,DEV715066,208.116.176.118,28.0,142,Ahmedabad,India,1338742.86,1,28,108,66987.78,13166.81,0,1,4509,2025-10-15,20:31:03,"2025-10-15 20:31:03",Wednesday,October,2025,0,Evening,81.00,Premium,Low,"High Risk"
TXN1004526,CUST504526,ACC704526,"2026-04-25 08:46:43",872.17,"Best buy",Electronics,"Credit Card",Windows,DEV314990,218.151.86.33,28.0,109,Mumbai,India,227753.54,6,9,138,2362.03,7472.84,0,0,4510,2026-04-25,08:46:43,"2026-04-25 08:46:43",Saturday,April,2026,1,Morning,78.00,Regular,Low,"High Risk"
TXN1004527,CUST504527,ACC704527,"2025-09-15 00:53:12",2626.94,Alibaba,Electronics,"Debit Card",iPhone,DEV753782,170.34.135.237,37.0,164,Vijayawada,India,505184.85,7,25,228,69164.37,7085.33,0,1,4511,2025-09-15,00:53:12,"2025-09-15 00:53:12",Monday,September,2025,0,Night,135.00,Gold,Medium,"High Risk"
TXN1004528,CUST504528,ACC704528,"2025-07-02 06:29:11",5954.76,Walmart,Entertainment,"Debit Card",Android,DEV738067,26.162.136.154,47.0,122,Sydney,Australia,475450.54,10,25,44,70695.66,11171.85,1,1,4512,2025-07-02,06:29:11,"2025-07-02 06:29:11",Wednesday,July,2025,0,Morning,185.00,Gold,Medium,"High Risk"
TXN1004529,CUST504529,ACC704529,"2025-07-29 11:42:44",4109.88,Airbnb,Food,"Net Banking",iPhone,DEV223379,22.10.108.188,31.0,84,"New York",USA,833566.68,10,35,137,67230.93,2288.32,1,1,4513,2025-07-29,11:42:44,"2025-07-29 11:42:44",Tuesday,July,2025,0,Morning,205.00,Gold,Medium,"High Risk"
TXN1004530,CUST504530,ACC704530,"2026-06-12 00:08:19",936.06,Airbnb,Food,"Credit Card",Tablet,DEV245978,205.115.174.106,76.0,37,Hyderabad,India,1267535.53,11,21,296,23847.50,5960.00,0,0,4514,2026-06-12,00:08:19,"2026-06-12 00:08:19",Friday,June,2026,0,Night,152.00,Premium,Low,"High Risk"
TXN1004531,CUST504531,ACC704531,"2025-01-02 22:13:18",1984.20,"Google play",Entertainment,"Debit Card",MacBook,DEV560587,49.225.42.193,57.0,120,Sydney,Australia,545413.60,2,26,16,13384.25,11245.19,1,1,4515,2025-01-02,22:13:18,"2025-01-02 22:13:18",Thursday,January,2025,0,Evening,107.00,Gold,Medium,"High Risk"
TXN1004532,CUST504532,ACC704532,"2025-07-03 07:04:46",2654.17,Flipkart,Food,"Debit Card",MacBook,DEV848061,212.12.100.186,53.0,64,Paris,France,1185858.58,4,5,300,48508.84,12344.30,1,1,4516,2025-07-03,07:04:46,"2025-07-03 07:04:46",Thursday,July,2025,0,Morning,85.00,Premium,Medium,"High Risk"
TXN1004533,CUST504533,ACC704533,"2025-05-07 22:35:25",2850.85,Airbnb,Electronics,UPI,Tablet,DEV590868,166.242.186.194,34.0,89,Kolkata,India,1291718.88,5,3,78,33965.91,13232.28,0,1,4517,2025-05-07,22:35:25,"2025-05-07 22:35:25",Wednesday,May,2025,0,Evening,71.00,Premium,Medium,"High Risk"
TXN1004534,CUST504534,ACC704534,"2025-01-14 05:39:03",768.43,Uber,Retail,"Debit Card",iPhone,DEV573398,213.154.226.113,28.0,1,Kolkata,India,449573.93,9,13,233,4695.47,3440.67,0,1,4518,2025-01-14,05:39:03,"2025-01-14 05:39:03",Tuesday,January,2025,0,Night,131.00,Gold,Low,"High Risk"
TXN1004535,CUST504535,ACC704535,"2025-03-30 12:50:19",3069.47,Samsung,Retail,"Mobile Wallet",Windows,DEV271186,167.215.36.241,64.0,37,Mumbai,India,430385.23,3,29,131,33023.76,323.51,0,1,4519,2025-03-30,12:50:19,"2025-03-30 12:50:19",Sunday,March,2025,1,Afternoon,103.00,Gold,Medium,"High Risk"
TXN1004582,CUST504582,ACC704582,"2024-11-29 03:07:56",2067.23,"Best buy",E-commerce,"Credit Card",iPhone,DEV334452,207.103.134.32,35.0,120,London,UK,292726.75,4,8,27,30604.38,13200.35,1,1,4520,2024-11-29,03:07:56,"2024-11-29 03:07:56",Friday,November,2024,0,Night,91.00,Gold,Medium,"High Risk"
TXN1004536,CUST504536,ACC704536,"2025-11-28 01:44:36",2488.05,Microsoft,Retail,UPI,Windows,DEV850803,161.30.174.80,54.0,126,Singapore,Singapore,540102.60,9,17,256,20968.79,13103.75,1,1,4521,2025-11-28,01:44:36,"2025-11-28 01:44:36",Friday,November,2025,0,Night,159.00,Gold,Medium,"High Risk"
TXN1004583,CUST504583,ACC704583,"2025-06-24 16:04:23",4633.03,Ebay,Travel,"Mobile Wallet",Android,DEV219869,186.182.125.93,34.0,48,Paris,France,723259.86,4,26,91,18673.20,9513.39,1,1,4522,2025-06-24,16:04:23,"2025-06-24 16:04:23",Tuesday,June,2025,0,Afternoon,127.00,Gold,Medium,"High Risk"
TXN1004537,CUST504537,ACC704537,"2025-11-02 22:17:11",695.07,Samsung,Food,"Debit Card",Tablet,DEV864143,120.219.33.94,75.0,111,Chennai,India,758386.42,2,11,271,6196.23,12224.77,0,0,4523,2025-11-02,22:17:11,"2025-11-02 22:17:11",Sunday,November,2025,1,Evening,42.00,Gold,Low,"Medium Risk"
TXN1004538,CUST504538,ACC704538,"2025-08-13 03:29:37",2595.12,Netflix,Electronics,"Mobile Wallet",MacBook,DEV662607,120.217.47.237,38.0,39,Bengaluru,India,561539.55,4,0,185,21966.41,12726.42,0,1,4524,2025-08-13,03:29:37,"2025-08-13 03:29:37",Wednesday,August,2025,0,Night,55.00,Gold,Medium,"High Risk"
TXN1004584,CUST504584,ACC704584,"2025-12-15 15:05:42",598.06,Walmart,Retail,"Debit Card",MacBook,DEV239356,106.44.116.67,46.0,32,Berlin,Germany,567976.69,6,11,118,57353.71,14957.43,1,0,4525,2025-12-15,15:05:42,"2025-12-15 15:05:42",Monday,December,2025,0,Afternoon,102.00,Gold,Low,"High Risk"
TXN1004539,CUST504539,ACC704539,"2026-03-08 09:04:55",1157.40,Uber,Food,"Net Banking",iPhone,DEV853892,195.105.231.24,59.0,128,Delhi,India,1420451.95,2,25,126,69328.67,2315.31,0,0,4526,2026-03-08,09:04:55,"2026-03-08 09:04:55",Sunday,March,2026,1,Morning,70.00,Premium,Medium,"High Risk"
TXN1004540,CUST504540,ACC704540,"2026-04-21 19:19:49",736.78,Airbnb,Retail,"Net Banking",MacBook,DEV875425,204.89.186.185,52.0,63,Pune,India,657002.94,7,16,190,15387.54,5004.32,0,1,4527,2026-04-21,19:19:49,"2026-04-21 19:19:49",Tuesday,April,2026,0,Evening,117.00,Gold,Low,"High Risk"
TXN1004541,CUST504541,ACC704541,"2024-11-27 08:59:00",1211.84,Ebay,Travel,"Mobile Wallet",MacBook,DEV489759,97.149.242.174,31.0,40,Singapore,Singapore,332586.61,6,19,148,10652.75,6988.36,1,1,4528,2024-11-27,08:59:00,"2024-11-27 08:59:00",Wednesday,November,2024,0,Morning,133.00,Gold,Medium,"High Risk"
TXN1004542,CUST504542,ACC704542,"2024-08-05 15:24:41",698.88,Netflix,Travel,"Net Banking",MacBook,DEV659916,167.40.142.9,41.0,152,Bengaluru,India,748307.83,11,31,174,32871.14,7542.67,0,1,4529,2024-08-05,15:24:41,"2024-08-05 15:24:41",Monday,August,2024,0,Afternoon,187.00,Gold,Low,"High Risk"
TXN1004543,CUST504543,ACC704543,"2026-03-03 06:27:52",881.58,Amazon,Electronics,"Net Banking",iPhone,DEV687958,73.122.228.95,37.0,142,Hyderabad,India,46249.60,4,1,291,21981.29,6598.34,0,1,4530,2026-03-03,06:27:52,"2026-03-03 06:27:52",Tuesday,March,2026,0,Morning,57.00,Regular,Low,"High Risk"
TXN1004544,CUST504544,ACC704544,"2025-06-27 19:59:33",7948.93,Uber,Travel,"Mobile Wallet",MacBook,DEV703135,158.250.166.6,66.0,166,Toronto,Canada,29847.13,7,35,194,15846.02,6650.63,1,0,4531,2025-06-27,19:59:33,"2025-06-27 19:59:33",Friday,June,2025,0,Evening,160.00,Regular,Medium,"High Risk"
TXN1004545,CUST504545,ACC704545,"2026-03-25 10:15:15",494.92,Uber,Travel,UPI,iPhone,DEV390950,181.109.227.150,21.0,179,Delhi,Indai,105046.10,5,20,172,32881.07,8840.53,0,1,4532,2026-03-25,10:15:15,"2026-03-25 10:15:15",Wednesday,March,2026,0,Morning,105.00,Regular,Low,"High Risk"
TXN1004585,CUST504585,ACC704585,"2025-05-03 23:55:14",4600.62,Apple,Retail,"Net Banking",Android,DEV417463,195.172.6.99,23.0,71,Ahmedabad,India,567311.72,9,5,153,40275.15,1267.27,0,1,4533,2025-05-03,23:55:14,"2025-05-03 23:55:14",Saturday,May,2025,1,Evening,115.00,Gold,Medium,"High Risk"
TXN1004546,CUST504546,ACC704546,"2025-05-31 03:26:33",3946.18,Airbnb,Electronics,"Debit Card",Windows,DEV561732,199.198.85.165,75.0,12,Pune,India,37776.93,3,14,199,39382.37,13884.60,0,0,4534,2025-05-31,03:26:33,"2025-05-31 03:26:33",Saturday,May,2025,1,Night,58.00,Regular,Medium,"High Risk"
TXN1004547,CUST504547,ACC704547,"2024-11-24 01:50:40",2884.22,Apple,Travel,"Debit Card",MacBook,DEV527378,43.178.122.175,24.0,70,Ahmedabad,India,99507.77,9,3,116,28255.69,7808.30,0,0,4535,2024-11-24,01:50:40,"2024-11-24 01:50:40",Sunday,November,2024,1,Night,96.00,Regular,Medium,"High Risk"
TXN1004586,CUST504586,ACC704586,"2026-05-08 04:40:46",1601.32,Netflix,E-commerce,"Credit Card",iPhone,DEV900182,71.203.11.26,58.0,112,Bengaluru,India,1444262.12,5,37,154,31637.50,1566.37,0,0,4536,2026-05-08,04:40:46,"2026-05-08 04:40:46",Friday,May,2026,0,Night,124.00,Premium,Medium,"High Risk"
TXN1004548,CUST504548,ACC704548,"2025-10-19 15:20:09",8292.77,Flipkart,Food,"Debit Card",iPhone,DEV458865,193.199.114.112,36.0,56,Sydney,Australia,132541.09,8,37,252,37630.12,11748.25,1,0,4537,2025-10-19,15:20:09,"2025-10-19 15:20:09",Sunday,October,2025,1,Afternoon,174.00,Regular,Medium,"High Risk"
TXN1004587,CUST504587,ACC704587,"2026-02-27 06:51:38",4969.95,Microsoft,Travel,"Mobile Wallet",iPhone,DEV802851,105.198.44.183,68.0,10,London,UK,268043.08,3,36,233,49219.01,7559.51,1,1,4538,2026-02-27,06:51:38,"2026-02-27 06:51:38",Friday,February,2026,0,Morning,137.00,Gold,Medium,"High Risk"
TXN1004549,CUST504549,ACC704549,"2025-07-30 17:03:12",13377.20,Airbnb,Food,"Net Banking",MacBook,DEV683404,159.115.70.130,76.0,72,Kolkata,India,933589.36,4,39,133,61093.52,13550.93,0,0,4539,2025-07-30,17:03:12,"2025-07-30 17:03:12",Wednesday,July,2025,0,Afternoon,118.00,Gold,High,"High Risk"
TXN1004550,CUST504550,ACC704550,"2025-10-18 13:05:16",1563.93,Apple,Entertainment,"Mobile Wallet",MacBook,DEV368251,210.200.40.95,31.0,171,Hyderabad,India,1347162.85,0,17,47,22455.02,9819.33,0,1,4540,2025-10-18,13:05:16,"2025-10-18 13:05:16",Saturday,October,2025,1,Afternoon,49.00,Premium,Medium,"Medium Risk"
TXN1004588,CUST504588,ACC704588,"2025-02-02 07:03:05",15769.48,Amazon,Retail,"Net Banking",Tablet,DEV557484,193.82.254.144,59.0,78,Kolkata,India,94235.14,2,18,195,21319.28,12546.16,0,0,4541,2025-02-02,07:03:05,"2025-02-02 07:03:05",Sunday,February,2025,1,Morning,56.00,Regular,High,"High Risk"
TXN1004551,CUST504551,ACC704551,"2026-04-27 00:07:45",2481.60,Airbnb,Retail,"Mobile Wallet",iPhone,DEV913064,211.186.35.230,67.0,13,"New York",USA,989096.41,3,14,247,58979.62,5146.39,1,1,4542,2026-04-27,00:07:45,"2026-04-27 00:07:45",Monday,April,2026,0,Night,93.00,Gold,Medium,"High Risk"
TXN1004589,CUST504589,ACC704589,"2026-03-17 07:30:18",4667.36,Samsung,Retail,"Mobile Wallet",Android,DEV516123,202.55.91.167,29.0,142,Hyderabad,India,127893.66,12,21,273,26257.62,3686.58,0,1,4543,2026-03-17,07:30:18,"2026-03-17 07:30:18",Tuesday,March,2026,0,Morning,177.00,Regular,Medium,"High Risk"
TXN1004552,CUST504552,ACC704552,"2025-03-15 10:33:34",1929.37,Apple,Travel,"Credit Card",Windows,DEV494829,153.129.118.179,76.0,89,Pune,India,848371.16,11,7,48,25926.27,4908.51,0,1,4544,2025-03-15,10:33:34,"2025-03-15 10:33:34",Saturday,March,2025,1,Morning,139.00,Gold,Medium,"High Risk"
TXN1004590,CUST504590,ACC704590,"2024-07-11 04:44:54",2527.17,Netflix,Retail,"Mobile Wallet",iPhone,DEV462257,194.199.28.76,57.0,137,Hyderabad,India,1009666.86,11,29,20,36709.29,4845.85,0,0,4545,2024-07-11,04:44:54,"2024-07-11 04:44:54",Thursday,July,2024,0,Night,168.00,Premium,Medium,"High Risk"
TXN1004553,CUST504553,ACC704553,"2024-07-15 11:10:40",600.15,Flipkart,Electronics,"Mobile Wallet",Windows,DEV639478,102.18.43.88,57.0,19,Delhi,India,697162.48,6,10,14,41647.58,7984.83,0,1,4546,2024-07-15,11:10:40,"2024-07-15 11:10:40",Monday,July,2024,0,Morning,95.00,Gold,Low,"High Risk"
TXN1004554,CUST504554,ACC704554,"2026-03-06 20:30:04",1167.40,Target,Travel,"Credit Card",Android,DEV589620,218.253.228.236,79.0,63,Mumbai,India,390120.90,4,24,263,63512.55,14245.76,0,0,4547,2026-03-06,20:30:04,"2026-03-06 20:30:04",Friday,March,2026,0,Evening,88.00,Gold,Medium,"High Risk"
